sequence_id,time_step,time_s,pressure_true_pa,measured_voltage_v,clean_voltage_v,vibration_accel_mps2,vibration_freq_hz,f0_hz,q_factor,resonance_gain,resonance_bandwidth_weight,x_pressure_um,x_vibration_um,x_vibration_to_x_pressure_ratio,x_total_dyn_um,pm,pr,drive_energy_proxy,d_xpressure_dt
78,26,0.104,79818.099106,7.9732244,7.95073137,28.09275581,58.14585876,748.70495046,39.17597551,1.00606597,0.0,8.1858296,0.0,0.0,8.15279926,-0.00987039,0.00424133,75.60935913,2.21721004
78,27,0.108,79914.701585,7.97793575,7.95893118,28.23328688,58.14585876,748.70495046,39.14138438,1.00606597,0.0,8.19473479,0.0,0.0,8.1628794,-0.00987259,0.00423426,75.70142442,2.22629601
78,28,0.112,80011.706218,7.98913881,7.96716422,28.36746916,58.14585876,748.70495046,39.10671094,1.00606596,0.0,8.20367606,0.0,0.0,8.17269448,-0.00987476,0.00422724,75.79387234,2.23531739
78,29,0.116,80109.110224,7.99285025,7.97543025,28.49515039,58.14585876,748.70495046,39.07195679,1.00606596,0.0,8.21265314,0.0,0.0,8.1823165,-0.00987691,0.00422026,75.88670023,2.24427204
78,30,0.12,80206.91073,8.00224988,7.983729,28.61618501,58.14585876,748.70495046,39.03712354,1.00606596,0.0,8.22166578,0.0,0.0,8.19180024,-0.00987903,0.00421334,75.97990536,2.25315785
78,31,0.124,80305.104769,8.01599213,7.99206022,28.73043435,58.14585876,748.70495046,39.00221283,1.00606595,0.0,8.23071367,0.0,0.0,8.20118732,-0.00988112,0.00420646,76.07348489,2.26197272
78,32,0.128,80403.689286,8.0220686,8.00042363,28.83776675,58.14585876,748.70495046,38.96722634,1.00606595,0.0,8.23979652,0.0,0.0,8.21050938,-0.00988319,0.00419964,76.1674359,2.27071456
78,33,0.132,80502.661131,8.02847636,8.00881897,28.93805771,58.14585876,748.70495046,38.93216576,1.00606594,0.0,8.24891405,0.0,0.0,8.21979041,-0.00988523,0.00419286,76.26175537,2.27938132
78,34,0.136,80602.017067,8.04328122,8.01724595,29.03119005,58.14585876,748.70495046,38.8970328,1.00606594,0.0,8.25806593,0.0,0.0,8.22904858,-0.00988724,0.00418613,76.35644023,2.28797096
78,35,0.14,80701.753767,8.04883038,8.02570427,29.11705401,58.14585876,748.70495046,38.8618292,1.00606594,0.0,8.26725186,0.0,0.0,8.23829765,-0.00988923,0.00417945,76.45148729,2.29648144
78,36,0.144,80801.867813,8.05565584,8.03419363,29.19554739,58.14585876,748.70495046,38.82655672,1.00606593,0.0,8.2764715,0.0,0.0,8.24754799,-0.00989119,0.00417281,76.5468933,2.30491075
78,37,0.148,80902.355704,8.06575494,8.04271374,29.26657568,58.14585876,748.70495046,38.79121714,1.00606593,0.0,8.28572453,0.0,0.0,8.25680741,-0.00989312,0.00416623,76.64265489,2.31325692
78,38,0.152,81003.213847,8.07936048,8.05126427,29.33005211,58.14585876,748.70495046,38.75581227,1.00606593,0.0,8.2950106,0.0,0.0,8.26608176,-0.00989502,0.0041597,76.73876866,2.32151797
78,39,0.156,81104.438567,8.08670431,8.05984491,29.38589781,58.14585876,748.70495046,38.72034392,1.00606592,0.0,8.30432937,0.0,0.0,8.27537539,-0.0098969,0.00415321,76.83523108,2.32969196
78,40,0.16,81206.026101,8.09226651,8.06845533,29.43404186,58.14585876,748.70495046,38.68481395,1.00606592,0.0,8.31368048,0.0,0.0,8.28469154,-0.00989875,0.00414678,76.93203857,2.33777696
78,41,0.164,81307.972603,8.10270476,8.07709519,29.47442138,58.14585876,748.70495046,38.6492242,1.00606592,0.0,8.32306356,0.0,0.0,8.29403257,-0.00990057,0.00414039,77.02918746,2.34577106
78,42,0.168,81410.274143,8.10772112,8.08576416,29.5069816,58.14585876,748.70495046,38.61357656,1.00606591,0.0,8.33247825,0.0,0.0,8.30340016,-0.00990236,0.00413405,77.12667399,2.35367239
78,43,0.172,81512.926709,8.12357739,8.09446187,29.53167593,58.14585876,748.70495046,38.57787294,1.00606591,0.0,8.34192417,0.0,0.0,8.31279553,-0.00990413,0.00412776,77.22449434,2.36147909
78,44,0.176,81615.926207,8.13084955,8.10318799,29.548466,58.14585876,748.70495046,38.54211523,1.0060659,0.0,8.35140093,0.0,0.0,8.32221948,-0.00990587,0.00412152,77.3226446,2.36918932
78,45,0.18,81719.268462,8.13461359,8.11194214,29.55732173,58.14585876,748.70495046,38.50630538,1.0060659,0.0,8.36090813,0.0,0.0,8.33167254,-0.00990759,0.00411533,77.42112078,2.37680126
78,46,0.184,81822.94922,8.14508569,8.12072396,29.55822131,58.14585876,748.70495046,38.47044532,1.0060659,0.0,8.37044538,0.0,0.0,8.341155,-0.00990927,0.00410919,77.51991883,2.38431313
78,47,0.188,81926.964147,8.15607556,8.12953307,29.55115132,58.14585876,748.70495046,38.43453703,1.00606589,0.0,8.38001228,0.0,0.0,8.35066699,-0.00991093,0.0041031,77.61903461,2.39172315
78,48,0.192,82031.308833,8.16505571,8.13836909,29.53610664,58.14585876,748.70495046,38.39858248,1.00606589,0.0,8.38960839,0.0,0.0,8.36020849,-0.00991256,0.00409706,77.71846392,2.39902959
78,49,0.196,82135.978791,8.17406391,8.14723163,29.51309055,58.14585876,748.70495046,38.36258366,1.00606588,0.0,8.39923332,0.0,0.0,8.36977941,-0.00991417,0.00409106,77.81820247,2.40623073
78,50,0.2,82240.969457,8.18199986,8.15612031,29.48211468,58.14585876,748.70495046,38.32654258,1.00606588,0.0,8.40888662,0.0,0.0,8.37937956,-0.00991575,0.00408512,77.91824591,2.41332488
78,51,0.204,82346.276193,8.18991383,8.16503471,29.44319901,58.14585876,748.70495046,38.29046125,1.00606588,0.0,8.41856786,0.0,0.0,8.38900867,-0.0099173,0.00407922,78.01858982,2.42031037
78,52,0.208,82451.894289,8.19305572,8.17397443,29.39637186,58.14585876,748.70495046,38.2543417,1.00606587,0.0,8.4282766,0.0,0.0,8.39866646,-0.00991882,0.00407338,78.1192297,2.42718556
78,53,0.212,82557.81896,8.21121058,8.18293907,29.34166986,58.14585876,748.70495046,38.21818598,1.00606587,0.0,8.4380124,0.0,0.0,8.40835259,-0.00992032,0.00406758,78.22016098,2.43394884
78,54,0.216,82664.045353,8.21482018,8.1919282,29.2791379,58.14585876,748.70495046,38.18199613,1.00606586,0.0,8.44777479,0.0,0.0,8.4180667,-0.00992178,0.00406184,78.32137905,2.44059862
78,55,0.22,82770.56854,8.22560403,8.20094139,29.20882912,58.14585876,748.70495046,38.14577421,1.00606586,0.0,8.45756332,0.0,0.0,8.42780838,-0.00992323,0.00405614,78.42287921,2.44713334
78,56,0.224,82877.38353,8.23384822,8.20997823,29.13080482,58.14585876,748.70495046,38.10952231,1.00606586,0.0,8.46737753,0.0,0.0,8.43757724,-0.00992464,0.00405049,78.52465668,2.45355146
78,57,0.228,82984.485259,8.24617461,8.21903827,29.04513441,58.14585876,748.70495046,38.0732425,1.00606585,0.0,8.47721694,0.0,0.0,8.44737284,-0.00992603,0.0040449,78.62670664,2.45985149
78,58,0.232,83091.868599,8.25085926,8.22812107,28.95189534,58.14585876,748.70495046,38.03693686,1.00606585,0.0,8.48708106,0.0,0.0,8.45719474,-0.00992739,0.00403935,78.72902421,2.46603195
78,59,0.236,83199.528356,8.25777059,8.23722619,28.85117303,58.14585876,748.70495046,38.00060751,1.00606584,0.0,8.49696943,0.0,0.0,8.46704249,-0.00992872,0.00403385,78.83160443,2.47209137
78,60,0.24,83307.459272,8.27482496,8.24635317,28.74306077,58.14585876,748.70495046,37.96425654,1.00606584,0.0,8.50688154,0.0,0.0,8.47691561,-0.00993003,0.0040284,78.93444228,2.47802836
78,61,0.244,83415.656025,8.28169507,8.25550157,28.6276596,58.14585876,748.70495046,37.92788606,1.00606584,0.0,8.51681691,0.0,0.0,8.48681365,-0.00993131,0.004023,79.0375327,2.48384151
78,62,0.248,83524.113232,8.29344198,8.26467092,28.50507828,58.14585876,748.70495046,37.89149818,1.00606583,0.0,8.52677503,0.0,0.0,8.4967361,-0.00993256,0.00401765,79.14087054,2.48952947
78,63,0.252,83632.825449,8.29790077,8.27386075,28.37543307,58.14585876,748.70495046,37.85509505,1.00606583,0.0,8.53675539,0.0,0.0,8.5066825,-0.00993378,0.00401235,79.24445063,2.4950909
78,64,0.256,83741.787172,8.30830527,8.2830706,28.2388477,58.14585876,748.70495046,37.81867877,1.00606582,0.0,8.54675749,0.0,0.0,8.51665232,-0.00993498,0.0040071,79.34826771,2.5005245
78,65,0.26,83850.992842,8.31926244,8.29229998,28.0954532,58.14585876,748.70495046,37.78225148,1.00606582,0.0,8.5567808,0.0,0.0,8.52664508,-0.00993615,0.0040019,79.45231648,2.505829
78,66,0.264,83960.436839,8.32278645,8.30154842,27.94538775,58.14585876,748.70495046,37.74581533,1.00606582,0.0,8.56682482,0.0,0.0,8.53666026,-0.00993729,0.00399675,79.55659159,2.51100316
78,67,0.268,84070.113491,8.33051146,8.31081543,27.78879655,58.14585876,748.70495046,37.70937243,1.00606581,0.0,8.576889,0.0,0.0,8.54669735,-0.00993841,0.00399165,79.66108763,2.51604577
78,68,0.272,84180.01707,8.34201233,8.32010052,27.6258317,58.14585876,748.70495046,37.67292495,1.00606581,0.0,8.58697282,0.0,0.0,8.55675582,-0.00993949,0.0039866,79.76579913,2.52095564
78,69,0.276,84290.141796,8.35191861,8.32940321,27.45665198,58.14585876,748.70495046,37.63647501,1.0060658,0.0,8.59707575,0.0,0.0,8.56683514,-0.00994055,0.0039816,79.8707206,2.52573164
78,70,0.28,84400.481838,8.36854944,8.33872299,27.2814227,58.14585876,748.70495046,37.60002476,1.0060658,0.0,8.60719724,0.0,0.0,8.57693479,-0.00994159,0.00397665,79.97584647,2.53037265
78,71,0.284,84511.031313,8.38029824,8.34805936,27.10031557,58.14585876,748.70495046,37.56357635,1.00606579,0.0,8.61733675,0.0,0.0,8.58705422,-0.00994259,0.00397175,80.08117114,2.53487757
78,72,0.288,84621.784292,8.38136866,8.35741182,26.91350844,58.14585876,748.70495046,37.52713192,1.00606579,0.0,8.62749373,0.0,0.0,8.59719289,-0.00994357,0.0039669,80.18668895,2.53924537
78,73,0.292,84732.734796,8.39169801,8.36677986,26.72118521,58.14585876,748.70495046,37.49069362,1.00606579,0.0,8.63766763,0.0,0.0,8.60735026,-0.00994452,0.00396209,80.29239421,2.54347501
78,74,0.296,84843.876803,8.3999001,8.37616296,26.52353552,58.14585876,748.70495046,37.45426358,1.00606578,0.0,8.64785789,0.0,0.0,8.61752577,-0.00994545,0.00395734,80.39828117,2.54756551
78,75,0.3,84955.204243,8.40958408,8.38556062,26.32075466,58.14585876,748.70495046,37.41784395,1.00606578,0.0,8.65806396,0.0,0.0,8.62771887,-0.00994635,0.00395264,80.50434407,2.55151592
78,76,0.304,85066.711006,8.42081225,8.3949723,26.11304328,58.14585876,748.70495046,37.38143688,1.00606577,0.0,8.66828526,0.0,0.0,8.63792899,-0.00994722,0.00394799,80.61057706,2.55532532
78,77,0.308,85178.390939,8.43029401,8.40439749,25.90060722,58.14585876,748.70495046,37.34504448,1.00606577,0.0,8.67852123,0.0,0.0,8.64815557,-0.00994806,0.00394339,80.71697429,2.55899281
78,78,0.312,85290.237848,8.4377163,8.41383567,25.68365729,58.14585876,748.70495046,37.30866891,1.00606576,0.0,8.6887713,0.0,0.0,8.65839805,-0.00994887,0.00393884,80.82352986,2.56251755
78,79,0.316,85402.245501,8.44795772,8.4232863,25.46240902,58.14585876,748.70495046,37.27231229,1.00606576,0.0,8.69903489,0.0,0.0,8.66865585,-0.00994966,0.00393434,80.93023783,2.5658987
78,80,0.32,85514.407629,8.45600555,8.43274885,25.23708247,58.14585876,748.70495046,37.23597674,1.00606576,0.0,8.70931144,0.0,0.0,8.67892839,-0.00995042,0.00392989,81.03709222,2.56913548
78,81,0.324,85626.717927,8.46516443,8.44222278,25.00790196,58.14585876,748.70495046,37.19966438,1.00606575,0.0,8.71960034,0.0,0.0,8.68921511,-0.00995116,0.00392549,81.14408704,2.57222714
78,82,0.328,85739.170055,8.47571525,8.45170757,24.77509585,58.14585876,748.70495046,37.16337734,1.00606575,0.0,8.72990104,0.0,0.0,8.6995154,-0.00995186,0.00392114,81.25121623,2.57517296
78,83,0.332,85851.757639,8.48855759,8.46120267,24.5388963,58.14585876,748.70495046,37.12711771,1.00606574,0.0,8.74021293,0.0,0.0,8.70982869,-0.00995254,0.00391684,81.35847372,2.57797224
78,84,0.336,85964.474276,8.49751963,8.47070753,24.299539,58.14585876,748.70495046,37.09088761,1.00606574,0.0,8.75053542,0.0,0.0,8.72015439,-0.00995319,0.00391259,81.46585343,2.58062434
78,85,0.34,86077.313531,8.50407638,8.48022162,24.05726296,58.14585876,748.70495046,37.05468913,1.00606573,0.0,8.76086794,0.0,0.0,8.73049191,-0.00995382,0.00390839,81.57334921,2.58312865
78,86,0.344,86190.268941,8.51816503,8.48974439,23.81231022,58.14585876,748.70495046,37.01852435,1.00606573,0.0,8.77120988,0.0,0.0,8.74084065,-0.00995442,0.00390424,81.68095491,2.58548457
78,87,0.348,86303.334017,8.52504198,8.49927528,23.56492561,58.14585876,748.70495046,36.98239536,1.00606573,0.0,8.78156064,0.0,0.0,8.75120002,-0.00995499,0.00390014,81.78866434,2.58769156
78,88,0.352,86416.502243,8.53735077,8.50881375,23.31535648,58.14585876,748.70495046,36.94630423,1.00606572,0.0,8.79191964,0.0,0.0,8.76156941,-0.00995553,0.00389609,81.89647131,2.5897491
78,89,0.356,86529.76708,8.54353768,8.51835925,23.06385243,58.14585876,748.70495046,36.91025303,1.00606572,0.0,8.80228626,0.0,0.0,8.77194823,-0.00995604,0.00389209,82.00436958,2.59165672
79,0,0.0,12711.916795,1.41109584,3.74361074,19.71222433,1905.89539361,1314.48123933,51.30534907,0.90691735,0.0,2.47387528,0.0,0.0,0.79648832,-0.00586768,0.00796345,11.32160496,618.46882023
79,1,0.004,12779.38118,2.17668135,3.76300684,19.91353655,1905.89539361,1314.48123933,51.22644276,0.90691644,0.0,2.48781766,0.0,0.0,1.3418671,-0.00586517,0.00797064,11.38306039,3.485595
79,2,0.008,12847.469819,2.69742172,3.78256625,20.11424975,1905.89539361,1314.48123933,51.14693802,0.90691551,0.0,2.50187743,0.0,0.0,1.71650049,-0.00586264,0.00797787,11.44517365,3.51494341
79,3,0.012,12916.181245,3.05287536,3.80228796,20.31415146,1905.89539361,1314.48123933,51.06684241,0.90691457,0.0,2.51605387,0.0,0.0,1.9751268,-0.00586008,0.00798516,11.50794407,3.54410791
79,4,0.016,12985.513259,3.29903555,3.82217072,20.51302979,1905.89539361,1314.48123933,50.98616441,0.90691361,0.0,2.53034607,0.0,0.0,2.15500414,-0.0058575,0.00799249,11.57137026,3.57305047
79,5,0.02,13055.462934,3.4765655,3.84221308,20.71067364,1905.89539361,1314.48123933,50.90491338,0.90691265,0.0,2.544753,0.0,0.0,2.28147469,-0.00585489,0.00799986,11.63545009,3.6017334
79,6,0.024,13126.026616,3.60391388,3.86241341,20.9068729,1905.89539361,1314.48123933,50.82309963,0.90691167,0.0,2.55927348,0.0,0.0,2.3717634,-0.00585225,0.00800729,11.70018074,3.63011945
79,7,0.028,13197.199932,3.69726095,3.88276984,21.1014187,1905.89539361,1314.48123933,50.74073429,0.90691069,0.0,2.57390617,0.0,0.0,2.43756943,-0.00584958,0.00801477,11.76555862,3.65817185
79,8,0.032,13268.977789,3.76918517,3.90328031,21.29410364,1905.89539361,1314.48123933,50.65782939,0.90690969,0.0,2.58864958,0.0,0.0,2.48683291,-0.00584689,0.00802229,11.83157945,3.68585435
79,9,0.036,13341.354388,3.81883873,3.92394257,21.484722,1905.89539361,1314.48123933,50.57439777,0.90690868,0.0,2.60350211,0.0,0.0,2.5249386,-0.00584417,0.00802986,11.89823822,3.71313126
79,10,0.04,13414.323225,3.86208451,3.94475416,21.67306994,1905.89539361,1314.48123933,50.49045312,0.90690766,0.0,2.61846198,0.0,0.0,2.55553534,-0.00584142,0.00803748,11.9655292,3.7399675
79,11,0.044,13487.8771,3.89808339,3.96571245,21.85894576,1905.89539361,1314.48123933,50.40600989,0.90690663,0.0,2.63352729,0.0,0.0,2.58109363,-0.00583865,0.00804515,12.03344595,3.76632869
79,12,0.048,13562.008126,3.92414473,3.98681459,22.0421501,1905.89539361,1314.48123933,50.32108333,0.90690559,0.0,2.64869602,0.0,0.0,2.6032846,-0.00583585,0.00805287,12.10198132,3.7921811
79,13,0.052,13636.707739,3.95884277,4.00805758,22.22248614,1905.89539361,1314.48123933,50.23568943,0.90690453,0.0,2.66396599,0.0,0.0,2.62323756,-0.00583302,0.00806063,12.17112746,3.81749179
79,14,0.056,13711.966707,3.98575553,4.02943822,22.39975981,1905.89539361,1314.48123933,50.14984489,0.90690347,0.0,2.6793349,0.0,0.0,2.64171479,-0.00583017,0.00806845,12.24087583,3.84222858
79,15,0.06,13787.77514,4.00715936,4.05095314,22.57378003,1905.89539361,1314.48123933,50.06356711,0.90690239,0.0,2.69480034,0.0,0.0,2.65923014,-0.00582729,0.00807631,12.31121719,3.86636013
79,16,0.064,13864.122503,4.03376413,4.07259881,22.74435889,1905.89539361,1314.48123933,49.97687417,0.90690131,0.0,2.71035976,0.0,0.0,2.6761294,-0.00582438,0.00808422,12.38214165,3.88985596
79,17,0.068,13940.997629,4.05136998,4.09437152,22.91131185,1905.89539361,1314.48123933,49.88978475,0.90690021,0.0,2.72601051,0.0,0.0,2.69264479,-0.00582144,0.00809217,12.45363863,3.91268648
79,18,0.072,14018.388729,4.07482586,4.11626742,23.07445794,1905.89539361,1314.48123933,49.80231818,0.9068991,0.0,2.7417498,0.0,0.0,2.70893177,-0.00581848,0.00810018,12.52569692,3.93482303
79,19,0.076,14096.283409,4.10142164,4.13828248,23.23361998,1905.89539361,1314.48123933,49.71449432,0.90689799,0.0,2.75757475,0.0,0.0,2.725094,-0.00581549,0.00810823,12.59830465,3.95623793
79,20,0.08,14174.668685,4.1192317,4.16041254,23.38862472,1905.89539361,1314.48123933,49.62633362,0.90689686,0.0,2.77348237,0.0,0.0,2.7412002,-0.00581247,0.00811633,12.67144932,3.97690447
79,21,0.084,14253.530995,4.14032167,4.1826533,23.53930308,1905.89539361,1314.48123933,49.53785701,0.90689572,0.0,2.78946956,0.0,0.0,2.75729548,-0.00580943,0.00812448,12.74511784,3.99679698
79,22,0.088,14332.856217,4.1699513,4.20500031,23.68549031,1905.89539361,1314.48123933,49.44908591,0.90689457,0.0,2.80553312,0.0,0.0,2.77340906,-0.00580636,0.00813267,12.8192965,4.01589082
79,23,0.092,14412.629685,4.18663161,4.22744899,23.82702615,1905.89539361,1314.48123933,49.36004217,0.90689341,0.0,2.82166977,0.0,0.0,2.78955943,-0.00580326,0.00814092,12.89397102,4.03416242
79,24,0.096,14492.836207,4.20724544,4.24999465,23.96375503,1905.89539361,1314.48123933,49.27074807,0.90689225,0.0,2.83787613,0.0,0.0,2.80575784,-0.00580014,0.00814921,12.96912655,4.05158933
79,25,0.1,14573.460083,4.23225779,4.27263246,24.09552621,1905.89539361,1314.48123933,49.18122626,0.90689107,0.0,2.85414873,0.0,0.0,2.82201065,-0.00579699,0.00815755,13.0447477,4.06815018
79,26,0.104,14654.485121,4.24857985,4.2953575,24.22219399,1905.89539361,1314.48123933,49.09149972,0.90688988,0.0,2.87048403,0.0,0.0,2.83832093,-0.00579381,0.00816593,13.12081853,4.08382475
79,27,0.108,14735.89466,4.28094105,4.31816472,24.34361781,1905.89539361,1314.48123933,49.00159177,0.90688869,0.0,2.88687841,0.0,0.0,2.85468948,-0.00579061,0.00817437,13.19732261,4.09859398
79,28,0.112,14817.671585,4.3047269,4.34104899,24.45966244,1905.89539361,1314.48123933,48.91152596,0.90688748,0.0,2.90332817,0.0,0.0,2.87111559,-0.00578738,0.00818285,13.27424302,4.11243994
79,29,0.116,14899.798351,4.31990683,4.36400508,24.57019811,1905.89539361,1314.48123933,48.8213261,0.90688627,0.0,2.91982955,0.0,0.0,2.88759752,-0.00578412,0.00819137,13.35156236,4.12534592
79,30,0.12,14982.257002,4.34465419,4.38702766,24.67510067,1905.89539361,1314.48123933,48.73101622,0.90688505,0.0,2.93637873,0.0,0.0,2.9041328,-0.00578083,0.00819995,13.42926279,4.13729637
79,31,0.124,15065.029192,4.37534223,4.41011135,24.77425169,1905.89539361,1314.48123933,48.64062049,0.90688382,0.0,2.95297184,0.0,0.0,2.92071844,-0.00577752,0.00820857,13.50732604,4.14827695
79,32,0.128,15148.096207,4.39583299,4.43325068,24.86753863,1905.89539361,1314.48123933,48.55016322,0.90688259,0.0,2.96960494,0.0,0.0,2.93735113,-0.00577418,0.00821724,13.58573345,4.15827454
79,33,0.132,15231.438985,4.41516667,4.4564401,24.95485492,1905.89539361,1314.48123933,48.45966883,0.90688134,0.0,2.98627405,0.0,0.0,2.9540273,-0.00577082,0.00822596,13.66446595,4.16727722
79,34,0.136,15315.038143,4.4389409,4.47967402,25.03610012,1905.89539361,1314.48123933,48.3691618,0.90688009,0.0,3.00297515,0.0,0.0,2.97074318,-0.00576743,0.00823473,13.74350414,4.17527429
79,35,0.14,15398.873995,4.46397719,4.50294679,25.11117998,1905.89539361,1314.48123933,48.27866664,0.90687884,0.0,3.01970417,0.0,0.0,2.98749489,-0.00576401,0.00824354,13.82282829,4.18225628
79,36,0.144,15482.926576,4.49041071,4.52625272,25.1800066,1905.89539361,1314.48123933,48.18820786,0.90687757,0.0,3.03645703,0.0,0.0,3.00427844,-0.00576056,0.0082524,13.90241833,4.18821496
79,37,0.148,15567.175669,4.51188828,4.54958608,25.24249847,1905.89539361,1314.48123933,48.09780993,0.9068763,0.0,3.0532296,0.0,0.0,3.02108977,-0.00575709,0.0082613,13.98225394,4.19314331
79,38,0.152,15651.600825,4.53470654,4.57294109,25.29858061,1905.89539361,1314.48123933,48.00749727,0.90687503,0.0,3.07001775,0.0,0.0,3.03792474,-0.00575359,0.00827026,14.06231451,4.19703553
79,39,0.156,15736.181387,4.55587416,4.59631197,25.3481846,1905.89539361,1314.48123933,47.91729419,0.90687374,0.0,3.0868173,0.0,0.0,3.0547792,-0.00575006,0.00827926,14.14257924,4.19988706
79,40,0.16,15820.896518,4.58461192,4.61969291,25.39124872,1905.89539361,1314.48123933,47.82722486,0.90687246,0.0,3.10362407,0.0,0.0,3.07164893,-0.00574651,0.0082883,14.22302708,4.20169456
79,41,0.164,15905.72522,4.60524017,4.64307809,25.42771796,1905.89539361,1314.48123933,47.73731331,0.90687116,0.0,3.1204339,0.0,0.0,3.0885297,-0.00574293,0.0082974,14.30363681,4.20245589
79,42,0.168,15990.646365,4.62371929,4.66646167,25.45754409,1905.89539361,1314.48123933,47.64758337,0.90686987,0.0,3.13724258,0.0,0.0,3.10541727,-0.00573933,0.00830654,14.38438708,4.20217014
79,43,0.172,16075.638713,4.64937248,4.68983785,25.48068575,1905.89539361,1314.48123933,47.55805866,0.90686857,0.0,3.15404593,0.0,0.0,3.12230738,-0.00573569,0.00831572,14.46525637,4.2008376
79,44,0.176,16160.680942,4.67946811,4.71320079,25.49710848,1905.89539361,1314.48123933,47.46876255,0.90686726,0.0,3.17083977,0.0,0.0,3.13919576,-0.00573203,0.00832496,14.5462231,4.19845974
79,45,0.18,16245.751672,4.69212469,4.73654469,25.50678474,1905.89539361,1314.48123933,47.37971813,0.90686595,0.0,3.18761992,0.0,0.0,3.15607815,-0.00572835,0.00833424,14.62726558,4.19503923
79,46,0.184,16330.829488,4.7178988,4.75986378,25.50969395,1905.89539361,1314.48123933,47.2909482,0.90686464,0.0,3.20438224,0.0,0.0,3.17295029,-0.00572463,0.00834357,14.70836209,4.19057991
79,47,0.188,16415.892968,4.74619872,4.78315231,25.50582255,1905.89539361,1314.48123933,47.20247522,0.90686332,0.0,3.22112259,0.0,0.0,3.18980793,-0.00572089,0.00835294,14.78949087,4.18508678
79,48,0.192,16500.920707,4.76759543,4.80640454,25.49516395,1905.89539361,1314.48123933,47.11432131,0.90686201,0.0,3.23783685,0.0,0.0,3.20664685,-0.00571713,0.00836236,14.87063018,4.178566
79,49,0.196,16585.891341,4.78802558,4.82961482,25.47771861,1905.89539361,1314.48123933,47.02650822,0.90686069,0.0,3.25452095,0.0,0.0,3.22346283,-0.00571333,0.00837183,14.95175831,4.17102486
79,50,0.2,16670.783572,4.8043032,4.8527775,25.453494,1905.89539361,1314.48123933,46.93905729,0.90685936,0.0,3.27117084,0.0,0.0,3.24025169,-0.00570951,0.00838134,15.0328536,4.16247176
79,51,0.204,16755.576197,4.83715967,4.875887,25.4225046,1905.89539361,1314.48123933,46.85198945,0.90685804,0.0,3.28778251,0.0,0.0,3.25700928,-0.00570567,0.0083909,15.11389448,4.15291624
79,52,0.208,16840.248128,4.86498556,4.89893782,25.38477191,1905.89539361,1314.48123933,46.76532519,0.90685672,0.0,3.30435198,0.0,0.0,3.27373148,-0.00570179,0.00840051,15.19485946,4.14236891
79,53,0.212,16924.77842,4.8816796,4.92192448,25.3403244,1905.89539361,1314.48123933,46.67908453,0.90685539,0.0,3.32087535,0.0,0.0,3.29041421,-0.00569789,0.00841016,15.27572723,4.13084145
79,54,0.216,17009.146292,4.90441566,4.94484162,25.2891975,1905.89539361,1314.48123933,46.59328701,0.90685406,0.0,3.33734873,0.0,0.0,3.30705344,-0.00569397,0.00841986,15.35647662,4.1183466
79,55,0.22,17093.331157,4.9332901,4.96768393,25.23143356,1905.89539361,1314.48123933,46.50795169,0.90685274,0.0,3.35376833,0.0,0.0,3.3236452,-0.00569001,0.0084296,15.43708663,4.10489814
79,56,0.224,17177.312641,4.95821205,4.99044617,25.16708181,1905.89539361,1314.48123933,46.42309708,0.90685141,0.0,3.37013037,0.0,0.0,3.34018554,-0.00568603,0.0084394,15.5175365,4.09051088
79,57,0.228,17261.070608,4.97432777,5.01312321,25.09619831,1905.89539361,1314.48123933,46.3387412,0.90685009,0.0,3.38643117,0.0,0.0,3.35667061,-0.00568203,0.00844923,15.59780568,4.07520059
79,58,0.232,17344.585188,4.99880086,5.03571002,25.01884591,1905.89539361,1314.48123933,46.25490149,0.90684876,0.0,3.40266711,0.0,0.0,3.37309659,-0.00567799,0.00845912,15.67787389,4.05898406
79,59,0.236,17427.836792,5.01808129,5.05820164,24.93509414,1905.89539361,1314.48123933,46.17159484,0.90684744,0.0,3.41883462,0.0,0.0,3.38945974,-0.00567393,0.00846905,15.75772116,4.04187901
79,60,0.24,17510.806145,5.04532935,5.08059324,24.8450192,1905.89539361,1314.48123933,46.08883756,0.90684612,0.0,3.43493024,0.0,0.0,3.40575639,-0.00566985,0.00847902,15.83732777,4.0239041
79,61,0.244,17593.4743,5.06569007,5.10288009,24.74870381,1905.89539361,1314.48123933,46.00664538,0.9068448,0.0,3.45095056,0.0,0.0,3.42198293,-0.00566574,0.00848904,15.9166744,4.00507888
79,62,0.248,17675.822664,5.08992432,5.12505756,24.64623722,1905.89539361,1314.48123933,45.92503342,0.90684348,0.0,3.46689225,0.0,0.0,3.43813586,-0.0056616,0.00849911,15.99574202,3.98542382
79,63,0.252,17757.833022,5.10547795,5.14712115,24.53771501,1905.89539361,1314.48123933,45.84401619,0.90684216,0.0,3.48275209,0.0,0.0,3.45421173,-0.00565743,0.00850922,16.07451202,3.96496022
79,64,0.256,17839.487553,5.13785401,5.1690665,24.42323908,1905.89539361,1314.48123933,45.76360759,0.90684085,0.0,3.49852693,0.0,0.0,3.47020719,-0.00565324,0.00851938,16.15296618,3.94371023
79,65,0.26,17920.768857,5.15173056,5.19088935,24.3029175,1905.89539361,1314.48123933,45.68382087,0.90683954,0.0,3.51421372,0.0,0.0,3.48611898,-0.00564902,0.00852958,16.23108668,3.9216968
